keywords,logged,source,event_id,task_category
Audit Success,3/19/2026 9:26,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:25,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 8:09,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 17:00,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 9:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:13,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:58,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:27,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 2:38,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:22,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 3:36,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 17:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:44,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 23:10,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 2:07,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 12:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 16:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:19,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:31,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 11:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:57,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:16,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 23:47,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 9:27,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:37,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 15:34,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 23:27,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 15:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 2:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 13:04,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/13/2026 22:23,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 0:59,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 22:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:08,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:27,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 18:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:34,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:04,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 0:30,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/21/2026 0:24,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 14:24,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:42,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 11:49,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:37,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/21/2026 0:47,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:52,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 3:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:56,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/15/2026 14:11,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 10:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:45,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 2:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 11:08,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 15:36,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:57,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:15,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 11:52,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:14,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:45,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 11:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 20:19,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 20:21,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 19:57,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 17:23,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 9:43,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 17:07,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:07,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 8:46,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:02,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:01,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 20:49,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 21:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:23,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:42,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 20:49,Microsoft Windows security,4624,Logon
Audit Success,3/15/2026 1:24,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 12:04,Microsoft Windows security,4672,Special Logon
Audit Success,3/16/2026 22:14,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 9:19,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 2:34,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 8:50,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 20:15,Microsoft Windows security,4672,Special Logon
Audit Success,3/19/2026 21:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:02,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 23:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/15/2026 19:58,Microsoft Windows security,4624,Logon
Audit Success,3/13/2026 22:23,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:50,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:54,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 2:33,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 15:59,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 13:17,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:01,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 18:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 17:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 2:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:28,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:40,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 14:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:18,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:21,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 18:06,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 4:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 12:21,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 3:13,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 23:11,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 12:00,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:23,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:40,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 17:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:21,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/18/2026 14:06,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 12:11,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 2:45,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 0:29,Microsoft Windows security,4624,Logon
Audit Success,3/18/2026 21:40,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 11:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 5:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 12:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:25,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 22:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 13:22,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 1:05,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:01,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 23:44,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:31,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 18:02,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 20:20,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 8:53,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 0:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 13:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 14:48,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 16:20,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:42,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 21:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:02,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 4:30,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 0:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 5:05,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 3:43,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 14:24,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 1:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:11,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 11:15,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 23:05,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 21:08,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 8:21,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/13/2026 19:41,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 0:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 5:12,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 23:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:00,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 22:38,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 4:13,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/16/2026 23:11,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:47,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 9:38,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 1:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 23:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 5:36,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:06,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 3:41,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 16:56,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:53,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:09,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 11:44,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/14/2026 17:35,Microsoft Windows security,4624,Logon
Audit Success,3/17/2026 2:58,Microsoft Windows security,4624,Logon
Audit Success,3/20/2026 1:32,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 0:55,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 7:48,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 21:03,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:02,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:28,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 0:15,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:58,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 10:22,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:12,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 11:24,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 1:18,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/18/2026 17:18,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/13/2026 19:44,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 22:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:10,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/21/2026 0:36,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 15:46,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 0:34,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/15/2026 14:27,Microsoft Windows security,4624,Logon
Audit Success,3/19/2026 22:26,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/20/2026 12:51,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 1:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:07,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 0:30,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:54,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/14/2026 23:32,Microsoft Windows security,4672,Special Logon
Audit Success,3/18/2026 13:22,Microsoft Windows security,4672,Special Logon
Audit Success,3/17/2026 6:31,Microsoft Windows security,4672,Special Logon
Audit Success,3/20/2026 16:32,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 1:01,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 17:16,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 8:56,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:04,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/19/2026 12:35,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 22:54,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 0:39,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/16/2026 22:39,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 1:33,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 10:27,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/18/2026 1:37,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 21:10,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:48,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 20:21,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 23:11,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 16:49,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 17:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/17/2026 16:51,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/17/2026 10:52,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/16/2026 22:14,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 16:33,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:57,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/20/2026 1:57,Microsoft-Windows-Security-Auditing,4624,Logon
Audit Success,3/19/2026 10:17,Microsoft-Windows-Security-Auditing,5379,User Account Management
Audit Success,3/20/2026 13:22,Microsoft-Windows-Security-Auditing,4672,Special Logon
Audit Success,3/19/2026 0:32,Microsoft-Windows-Security-Auditing,5379,User Account Management
